user_id,name,avgpoint,avg_price,num_reviews,topsis_score,rank,dishes
0333369401,Cháo Sườn Huyền Anh - Đồng Xuân,7.2,65000.0,208,0.8400183056073159,1.0, cháo ăn vặt ăn nhẹ combo cháo sườn quẩy ruốc sữa đậu combo cháo sườn quẩy ruốc nước quất combo cháo sườn sụn sữa đậu combo cháo sườn thịt băm trà chanh combo cháo sườn quẩy trà quất cháo sườn quẩy ruốc cháo sườn quẩy cháo sườn sụn cháo sườn ruốc cháo sườn thịt băm
0333369401,Lão Ngư Chả Cá,7.4,20000.0,70,0.6062994058330863,2.0, hải sản cháo cá salad salad sứa salad dầu giấm salad kem chả cá nem cá lòng xào dứa lòng cá cháo cá to cháo cá nhỏ canh cá
0333369401,Pepperonis Pizza - Trần Phú,7.0,25000.0,66,0.5991367226911967,3.0, cháo piZa pasta salad fastfOd thức ăn nhanh party deal giga deal party deal giga deal coca cola coca cola lẻ bolognaise Bq bEf bEfy seafOd mornay
0333369401,Hải Sản Hương Lan - Nghĩa Dũng,6.5,27500.0,107,0.5924557824193235,4.0, hải sản hàu sữa nướng mỡ hành mực râu xào cay bát to mực trứng chiên điệp nướng mỡ hành mực râu xào cay bát nhỏ sò huyết nướng nộm sứa ốc hương nướng ốc mít luộc cháo hào
0333369401,Chick Garden - Chè Ngon & Súp Ngọt - Định Công,6.5,55000.0,85,0.56997225728941,5.0, đậu hũ chè cháo ăn vặt ăn nhẹ nem thức uống chè caramen khoai dẻo chè puDing xoài khoai dẻo nem chua rán cái súp ngô gà nấm chọn toPing chè bưởi siêu cùi súp ngô gà nấm không toPing tàu hũ trắng trân châu đường đen bánh gà lắc trân châu c bánh gà thường c bánh gà phomai c
0333369401,Nhà Hàng 123 - Kim Mã,6.7,57500.0,113,0.5697823898997914,6.0, cơm chiên bún mì cháo cơm văn phòng cơm đùi gà sốt chua ngọt đùi gà nướng Bq chicken leg gà jămbông phômai ham chEse stuFed chicken breast đùi gà sốt cà ri Bq chicken leg cuRy sauce đùi gà sốt chanh Bq chicken leg lemon sauce đùi gà nướng với khoai tây rán Bq chicken leg fries ức gà sốt bơ chanh chicken breast lemon buTer sauce gà xiên nướng griLed chicken breast đùi gà sốt kem Bq chicken leg creamy sauce ức gà sốt chua ngọt chicken breast swEt sour sauce
0333369401,Miến Lươn Đồng - Thái Hà,6.7,62500.0,85,0.5651659695835503,7.0, miến miến trộn lươn giòn miến trộn lươn lẫn miến trộn mềm miến nước lươn mềm miến nước lươn giòn miến nước lươn lẫn cháo lươn mềm cháo lươn lẫn cháo lươn giòn miến xào lươn giòn
0333369401,Lươn Quán - Hoàng Ngọc Phách,7.2,4000.0,32,0.5080213715004056,8.0, bún hải sản cháo miến miến lươn xào sprite súp lươn cam ép miến lươn xào coca cola miến lươn xào bánh đa súp lươn cháo lươn lươn om chuối đậu lươn xào mềm xúc bánh đa miến lươn nước
0333369401,Cháo Lòng Nguyễn Quyền,7.3,10000.0,3,0.5045326279747991,9.0, thịt heo cháo lẩu ăn vặt ăn nhẹ cháo thập cẩm nhỏ cháo thập cẩm to lòng xào dưa lớn lòng đĩa tiết luộc lòng đĩa lòng đĩa lòng đĩa giả cầy to lòng đĩa
0333369401,Cua 3 Càng - Đặc Sản Cua,8.0,25000.0,2,0.4984042835384154,10.0, cua ghẹ hải sản lẩu cơm cháo gà cháo tôm cháo hải sản cháo ngao cháo thịt băm cháo tim bầu dục cháo sườn móng giò cháo chim con phở xào bò mì xào bò
